PaperID,Title,DOI,url
891,"Quasi-Optimal Mesh Segmentation Via Region Growing/Merging",10.1115/DETC2007-351,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604731
892,"Development of Validation Metrics for Vehicle Frontal Impact Simulation",10.1115/DETC2007-341,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604733
894,"A Development Methodology for Parametric Synthesis Tools",10.1115/DETC2007-344,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604735
895,"Incorporating Customer Preferences and Market Trends in Vehicle Package Design",10.1115/DETC2007-355,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604738
896,"A Case Study of Design Process and Development of a Design Enabling Tool for Wright Metal Products",10.1115/DETC2007-356,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604740
897,"A Process Model and Data Mining to Support Designing Families of Services",10.1115/DETC2007-346,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604742
898,"Quantity Dimension Indexing for Design Knowledge Management",10.1115/DETC2007-351,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604744
899,"Representation and Analysis Challenges in Design for Part-Reuse: An Automotive Case Study",10.1115/DETC2007-354,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604746
900,"Empirical Models for Non-Deterministic Simulation-Based Robust Design",10.1115/DETC2007-356,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604749
901,"Managing Design Process Complexity: A Value-of-Information Based Approach for Scale and Decision Decoupling",10.1115/DETC2007-356,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604751
902,"Q2S2: Merging Qualitative Information in Sequential DOE",10.1115/DETC2007-345,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604753
903,"Using Maximum Likelihood Estimation to Estimate Kriging Model Parameters",10.1115/DETC2007-346,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604755
904,"Reducing the Number of Variables in a Response Surface Approximation: Application to Thermal Design",10.1115/DETC2007-346,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604757
905,"Reduction of Non-Monomial Basis in the Dimensional Analysis of a Dynamical System",10.1115/DETC2007-355,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604758
906,"A New Variable Fidelity Optimization Framework Based on Model Fusion and Objective-Oriented Sequential Sampling",10.1115/DETC2007-357,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604761
907,"Optimal Partitioning and Coordination Decisions in Decomposition-Based Design Optimization",10.1115/DETC2007-346,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604763
908,"Multiobjective Collaborative Robust Optimization (McRO) With Interval Uncertainty and Interdisciplinary Uncertainty Propagation",10.1115/DETC2007-348,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604765
909,"Integrated Structure Decomposition, Optimization and Control Design",10.1115/DETC2007-351,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604767
910,"A Sequential Linear Programming Coordination Algorithm for Analytical Target Cascading",10.1115/DETC2007-353,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604769
911,"Diagonal Quadratic Approximation for Parallelization of Analytical Target Cascading",10.1115/DETC2007-355,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604770
912,"A Concept for a Material That Softens With Frequency",10.1115/DETC2007-342,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604774
913,"A Template-Based Approach for Multilevel Blast Resistant Panel Design",10.1115/DETC2007-354,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604776
914,"Predictive Carbon Nanotube Models Using the Eigenvector Dimension Reduction (EDR) Method",10.1115/DETC2007-356,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604777
915,"A Function-Based Approach for Integrated Design of Material and Product Concepts",10.1115/DETC2007-357,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604779
916,"A Dual Environment for 3D Modeling With User-Defined Free Form Features",10.1115/DETC2007-347,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604781
917,"Reverse Engineering of Geometric Surfaces Using Tabu Search Optimization Technique",10.1115/DETC2007-349,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604784
918,"Correspondences Matching on 3D Mesh Models",10.1115/DETC2007-350,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604786
919,"Procedural Design of Imprint Rolls for Fluid Pathway Fabrication",10.1115/DETC2007-351,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604788
920,"OAM+: An Assembly Data Model for Legacy Systems Engineering",10.1115/DETC2007-357,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604790
921,"Robust Product Design Optimization Method Using Hierarchical Representations of Characteristics",10.1115/DETC2007-345,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604791
922,"An Optimal Design Method for Reducing Brake Squeal in Disc Brake Systems",10.1115/DETC2007-347,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604794
923,"Cycle-Based Robot Drive Train Optimization Utilizing SVD Analysis",10.1115/DETC2007-347,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604795
924,"A Component Based Optimization Approach for Modular Robot Design",10.1115/DETC2007-353,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604797
925,"A Method for Benchmarking Product Family Design Alternatives",10.1115/DETC2007-344,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604799
926,"Recommending a Platform Leveraging Strategy Based on the Homogeneous or Heterogeneous Nature of a Product Line",10.1115/DETC2007-345,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604802
927,"Three Dimensional Design Structure Matrix With Cross-Module and Cross-Interface Analyses",10.1115/DETC2007-345,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604805
928,"A Product Platform Development Method Using QFD",10.1115/DETC2007-346,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604807
929,"A Customer-Driven Approach to One-of-a-Kind Product Design",10.1115/DETC2007-348,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604809
930,"Product Family Concept Generation and Validation Through Predictive Decision Tree Data Mining and Multi-Level Optimization",10.1115/DETC2007-348,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604812
931,"Robust Product Family Consolidation and Selection Using the Hypothetical Equivalents and Inequivalents Method",10.1115/DETC2007-355,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604813
932,"An Extension of the Commonality Index for Product Family Optimization",10.1115/DETC2007-356,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604815
933,"A Single-Stage Gradient-Based Approach for Solving the Joint Product Family Platform Selection and Design Problem Using Decomposition",10.1115/DETC2007-356,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604817
934,"An Investigation of the Impact of Assembly Sequencing on the Product Family Design Outcomes",10.1115/DETC2007-356,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604819
935,"Switchgear Component Commonality Design Method Considering Delivery Lead-Time and Inventory Level",10.1115/DETC2007-356,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604820
936,"Process Platform Formation for Product Families",10.1115/DETC2007-357,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604823
937,"Application of Product Platform Design for Engineered System",10.1115/DETC2007-358,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604825
938,"A Framework for Designing Balanced Product Platforms by Estimating Versatility of Components",10.1115/DETC2007-358,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604827
939,"Function Block Design to Enable Adaptive Job Shop Operations",10.1115/DETC2007-342,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604829
940,"Improving Confidence in Simulation-Based Design Through Error Functions",10.1115/DETC2007-344,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604831
941,"Interval Reliability Analysis",10.1115/DETC2007-345,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604832
942,"Evidence Theory-Based Reliability Analysis and Optimization in Engineering Design",10.1115/DETC2007-346,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604835
943,"Reliability Estimation for Time-Dependent Problems Using a Niching Genetic Algorithm",10.1115/DETC2007-348,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604836
944,"A Monte Carlo Reliability Assessment for Multiple Failure Region Problems Using Approximate Metamodels",10.1115/DETC2007-349,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604838
945,"Supervised Bayesian Models to Carry Out Kansei Engineering of Car Dashbaords",10.1115/DETC2007-349,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604840
946,"A New Inverse Reliability Analysis Method Using MPP-Based Dimension Reduction Method (DRM)",10.1115/DETC2007-350,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604843
947,"Reliability Based Design Optimization With Correlated Input Variables Using Copulas",10.1115/DETC2007-351,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604845
948,"Robust Design Concept in Possibility Theory and Optimization for System With Both Random and Fuzzy Input Variables",10.1115/DETC2007-351,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604846
949,"Updating Uncertainty Assessments: A Comparison of Statistical Approaches",10.1115/DETC2007-351,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604848
950,"Decision Making and Constraint Tradeoff Visualization for Design Under Uncertainty",10.1115/DETC2007-353,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604850
951,"Conservative Estimations of Reliability With Limited Sampling",10.1115/DETC2007-354,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604853
952,"Reliable Space Pursuing for RBDO With Black-Box Performance Functions",10.1115/DETC2007-355,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604855
953,"Bayesian Reliability Based Design Optimization Using Eigenvector Dimension Reduction (EDR) Method",10.1115/DETC2007-355,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604857
954,"A Hierarchical Statistical Sensitivity Analysis Method for Complex Engineering Systems",10.1115/DETC2007-355,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604859
955,"A Comparative Study of Uncertainty Propagation Methods for Black-Box Type Functions",10.1115/DETC2007-355,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604861
956,"Complementary Interaction Method (CIM) for System Reliability Analysis",10.1115/DETC2007-356,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604863
957,"Innovative Six Sigma Design Using the Eigenvector Dimension-Reduction (EDR) Method",10.1115/DETC2007-356,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604865
958,"Sensitivity-Free Approach for Reliability-Based Robust Design Optimization",10.1115/DETC2007-356,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604867
960,"Differential Evolution Applied to the Design of a Three-Dimensional Vehicular Structure",10.1115/DETC2007-342,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604869
961,"On Optimization of 2D Compliant Mechanisms Using Honeycomb Discretization With Material-Mask Overlay Strategy",10.1115/DETC2007-343,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604871
962,"Design of Piezoelectric Actuator With In-Plane Motion Using Topology Optimization",10.1115/DETC2007-349,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604873
963,"Indirect Encoding of Structures for Evolutionary Design",10.1115/DETC2007-353,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604876
964,"Interactive Mesh-Free Stress Analysis for Mechanical Design Assembly With Haptics",10.1115/DETC2007-346,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604878
965,"Visual Steering Commands for Trade Space Exploration: User-Guided Sampling With Example",10.1115/DETC2007-346,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604879
966,"Virtual Reality Systems: A Method to Evaluate the Applicability Based on the Design Context",10.1115/DETC2007-350,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604881
967,"Representing Historically Based Component-Function Relationships Through Design Templates",10.1115/DETC2007-353,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604883
968,"Immersive Product Configurator for Conceptual Design",10.1115/DETC2007-353,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1604886
969,"Pattern-Based Reasoning in Critical Parameter Management (CPM) for Rapid Redesign",10.1115/DETC2006-990,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1587988
970,"Topological Synthesis of Shell Structures",10.1115/DETC2006-990,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1587991
971,"Growth Design Modeling",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1587995
972,"Fuzzy Preference Evaluation for Hierarchical Co-Evolutionary Design Concept Generation",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1587999
973,"Application of a Genetic Algorithm to Concept Variant Selection",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588000
974,"A Hybrid Method for Parametric Conceptual Vehicle Design Using Legacy Components and Parametric Surfaces",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588003
975,"Exploiting Shape Similarity in Engineering Analysis",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588006
976,"Issues of Similarity in Engineering Design",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588009
977,"Enabling Local Risk Assessment to Support Global Collaboration in a Distributed Environment",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588011
978,"Enhanced Convergence in Distributed Design Processes",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588014
979,"Investigating Different Approaches for Front-Loading Problem Solving in Product Development: Evidence From Engine Engineering",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588018
980,"Case Study Instrument Development for Studying Collaborative Design",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588021
981,"Topology and Classical Shape Optimization of a Lower Control Arm: A Case Study",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588023
982,"Improved Head Restraint Design for Safety and Compliance",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588026
983,"An Efficient Algorithm for Vehicle Crashworthiness Design Via Crash Mode Matching",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588030
984,"Crashworthiness Design Using a Hybrid Cellular Automaton Algorithm",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588032
985,"Preliminary Results on Generating Assembly Sequences for Shape Display",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588036
986,"Process Planning Support System Considering Product Quality",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588039
987,"Optimum Disassembly Process With Genetic Algorithms for a Compressor",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588044
988,"Multiobjective Optimization for Integrated Tolerance Allocation and Fixture Layout Design in Multistation Assembly",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588046
989,"Visibility for Determining the Rotational Axis CNC Rapid Prototyping and Rapid Manufacturing",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588049
990,"Stereolithography Mock-Up With Internal Camera for Automatic Usability Data Acquisition and Functional Simulation",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588051
991,"Determine Mesh Orientation by Voxel-Based Principal Component Analysis",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588054
992,"Introducing Hierarchical Particle Swarm Optimization to Optimal Part Orientation in Fused Deposition Modeling",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588057
993,"High Accuracy Laser Scanned View Registration Method for Reverse Engineering Using a CMM Generated CAD Model",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588060
994,"Using Tolerance-Maps to Generate Frequency Distributions of Clearance for Pin-Hole Assemblies",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588063
995,"Semantic Tolerance Modeling",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588065
996,"Geometric Construction of Piecewise Line-Symmetric Spherical Motions Using Quaternion Biarcs",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588069
997,"Aeronautical Planar Flank Milling Automation: Computing the G-Zones",10.1115/DETC2006-990,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588072
998,"Aerodynamic Shape Optimization and Knowledge Mining of Centrifugal Fans Using Simulated Annealing Coupled With a Neural Network",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588074
999,"Optimal Tolerance Allocation of Automotive Pneumatic Control Valves Based on Product and Process Simulations",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588077
1000,"Optimization of Chemical Vapor Deposition Process",10.1115/DETC2006-997,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588080
1001,"Data Mining and Fuzzy Clustering to Support Product Family Design",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588083
1002,"Knowledge Model for Managing Product Variety and Its Reflective Design Process",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588086
1003,"Design Information Support Tool (DIST): Its Development and Effectiveness Investigation",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588089
1004,"Automating Redesign of Sheet-Metal Parts in Automotive Industry Using KBE and CBR",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588091
1005,"Verve: A General Purpose Open Source Reinforcement Learning Toolkit",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588096
1006,"Augmenting Tools for Reverse Engineering Methods",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588098
1007,"Qualitative and Quantitative Sequential Sampling",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588101
1008,"On Adaptive Sampling for Single and Multi-Response Bayesian Surrogate Models",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588102
1009,"A Kriging Metamodel Assisted Multi-Objective Genetic Algorithm for Design Optimization",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588107
1010,"Review of Metamodeling Techniques in Support of Engineering Design Optimization",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588109
1012,"An Improved Genetic Algorithm for the Optimization of Composite Structures",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588111
1013,"Surrogate Model Updating Using Clustering in a Genetic Algorithm Setup",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588114
1014,"Exploration in the Preliminary Mechanical Design of Trade-Offs Between Automotive Architectural Constraints and Aggregate Noise Performances",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588118
1015,"Heterogeneous Design Optimization From the Microstructure",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588121
1016,"Parametric Structural Shape and Topology Optimization Method With Radial Basis Functions and Level-Set Method",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588124
1017,"FEA-Based Design of Heterogeneous Objects",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588128
1018,"Material Property Identification and Sensitivity Analysis Using Indentation and FEM",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588136
1019,"Topology Optimization of Micromachined Structures With Surface Micromachining Manufacturing Constraints",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588138
1020,"Multifunctional Topology Design of Cellular Material Structures",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588141
1021,"Designing Design Processes for Integrated Materials and Products Realization: A Multifunctional Energetic Structural Material Example",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588142
1022,"Exploring the Advantages of Materials Design in a Product Design Process",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588146
1023,"Free-Form Feature Representation and Comparison",10.1115/DETC2006-990,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588150
1024,"Parametric Solid Modeling",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588154
1025,"Poisson Based Reuse of Freeform Features",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588157
1026,"Parametric and Topological Control in Shape Optimization",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588160
1027,"Topology Synthesis and Classification of Low-Mobility Parallel Mechanisms",10.1115/DETC2006-990,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588162
1028,"Coupling Degree of Mechanism and Its Application",10.1115/DETC2006-990,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588164
1029,"A Survey of Various Encoding Schemes and Associated Placement Algorithms Applied to Packing and Layout Problems",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588168
1030,"Vehicle Component Layout With Shape Morphing: An Initial Study",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588171
1031,"Simultaneous Geometry Optimization and Material Selection for Truss Structures",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588173
1032,"A Two-Stage Design Method for Compliant Mechanisms Having Specified Non-Linear Output Paths",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588176
1033,"A Multicriteria System-Based Method for Simulation-Driven Design Synthesis",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588180
1034,"Design and Verification of a New Computer Controlled Seating Buck",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588182
1035,"An Efficient Method for Detecting Packaging Supporting Space",10.1115/DETC2006-997,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588185
1036,"Topology Optimization Considering Gravitational and Centrifugal Forces",10.1115/DETC2006-997,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588188
1037,"BB-ATC: Analytical Target Cascading Using Branch and Bound for Mixed-Integer Nonlinear Programming",10.1115/DETC2006-990,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588191
1038,"Applying the Mahalanobis-Taguchi System to Vehicle Handling",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588194
1039,"Model-Based Decomposition Using Non-Binary Dependency Analysis and Heuristic Partitioning Analysis",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588196
1040,"Product Optimization Incorporating Discrete Design Variables Based on Decomposition of Performance Characteristics",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588199
1041,"Development of Distributed Computing Framework for Parallel Multi-Disciplinary Optimization",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588204
1042,"Ontologies for Supporting Engineering Design Optimization",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588206
1043,"Two-Stage System of Systems Model by Linking System Design With Resource Allocation",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588210
1044,"Optimization of a PEM Fuel Cell System for Low-Speed Hybrid Electric Vehicles",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588212
1045,"A Multidisciplinary and Multiobjective System Analysis and Optimization Methodology for Embedding Integrated Systems Health Management (ISHM) Into NASA’s Complex Systems",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588217
1046,"Flexible Product Platforms: Framework and Case Study",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588221
1048,"Platform-Based Design and Development: Current Trends and Needs in Industry",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588223
1049,"Two Methodologies for Identifying Product Platform Elements Within an Existing Set of Products",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588227
1050,"A Comprehensive Metric for Evaluating Component Commonality in a Product Family",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588230
1052,"Towards a Suite of Problems for Comparison of Product Platform Design Methods: A Proposed Classification",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588232
1053,"Selection-Integrated Optimization (SIO) Methodology for Optimal Design of Adaptive Systems",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588235
1054,"A Method to Improve Platform Leveraging in a Market Segmentation Grid for an Existing Product Line",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588237
1055,"An Enhanced Change Modes and Effects Analysis (CMEA) Tool for Measuring Product Flexibility With Applications to Consumer Products",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588241
1056,"Determination of Ranged Sets of Design Specifications by Incorporating Heterogeneous Design Capability Information",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588244
1057,"Assessing and Improving Commonality and Diversity Within a Product Family",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588247
